,message,label_d,label_r,label_s,label_a,label_og,label_maj
111,"* ✅ COD AVAILABLE ✅ *🌟 Rolex Submariner Now within Budget & Ready to ship today 🌟# Rolex# For Men# 5A# Model - Submariner# Features-Working date, gold & silver metal belt with battery operated quartz machinery✨ New colours with Price updated & Free Rolex brand box ✨Available @ Rs 1299/- Free Shipping",1,1,1,1,1,1
112,* ✅ COD AVAILABLE 😍 ✅ *Nike Mercurial Superfly 😍CR7 Ronaldo EditonSize-41-45 EuroBox pack7a copyPrice-3700Rs.Shipping Free,1,1,1,1,1,1
113,* ✅ COD AVAILABLE ✅ **ADIDAS EQT 😍*Size-41 To 44 EuroSuperior Quality*PRICE-2099Rs.**SHIPPING FREE**WITH BRAND BOX*,1,1,1,1,1,1
114,*HIGH QUALITY CLOTHING ARTICLES SHIRT / T SHIRTS AVAILABLE 😍**SAME AVAILABLE IN BRAND SHOWROOMS**PRICE-1000-1500Rs. IN BETWEEN ** WILL UPDATE SOME SAMPLE PICTURES SOON IF ANYONE INTERESTED PING BACK WILL SHOW THEM ALL PERSONALLY IN CHAT *,1,1,1,1,1,1
115,* ✅ COD AVAILABLE ✅ **quality items*Brand *TRUE RELIGION**Mirror copy*Item *white jean*Fabric *streachable cotton*Colour *off white*Size *30 32 34 36*Price just *1299Rs.*Shipping Free*Quality matters*,1,1,1,1,1,1
116,COD AVAILABLE ✅New Unisex Watch 😍Price-749Rs.Shipping Free,1,1,1,1,1,1
117,* ✅ COD AVAILABLE ✅ *Tommy PulloverSize-M To XlPrice-800Rs.Shipping Free,1,1,1,1,1,1
118,"🌟 Tag Heuer Grand Carrera CR7 Available & Ready to ship today 🌟# Tag Heuer# For Men# 7A# Grand Carrera CR7# Feature-Working chronograph, black suede leather smart fitted strap, branding on strap & Back, gorgeous skeleton machine looks & High end stop watch quartz operated machinery✨ New model with price updated & Tag Heuer brand name box ✨Available @ Rs 2300✅ Please Note - *Delivered product will be same as shown in broadcast picture. NO CHANGES SEEN*  ✅",1,1,1,1,1,1
119,COD AVAILABLE 😍Most Demanding ArticleTommy Loafers 😍For HIMSize Available-6 To 10 No.Price-800Rs.Shipping Free,1,1,1,1,1,1
120,*✅COD AVAILABLE✅** Puma by only brand   😍*Track suit MIRROR COPY  😍 😍*Size M L XL  xxl *awesome qualityFabric cotton warm stuff* Only 1350 RS SHIPPING FREE🚢**HURRY BOOK FAST *,1,1,1,1,1,1
121,"✅ *The handcrafted Hublot Big Bang designed for Royals* ✅🌟 HUBLOT New BiG Bang Royal Collection Available & Ready to ship today with Free Hublot Premium Leather Hard case 🌟# Hublot# For Men# 7a# Big Bang HandCrafted# Feature-Working chronograph, 24 hours clock & 1 hour stop watch,  black crocodile leather smart fit strap, black matte bezel with high end ETA Stopwatch machinery✨ New updated model & Free Hublot Free Hublot Premium Leather Hard case Brand box ✨Available @ Rs 2300",1,1,1,1,1,1
122,"*✅COD AVAILABLE✅*GUCCI SNEAKERWITH GUCCI  BRAND BOXSIZE-7,8,9,10PRICE-1200Rs.FREE SHIPPING",1,1,1,1,1,1
123,"*THIS IS NOT THE TIME TO FLAKE. THE OFFICIAL TIMEPIECE OF THE*#*BURTON IS NOW AVAILABLE *💝* G-Shock* Burton* Gg-1000BTN* For men* 7A* Orginal model* Features- Automatic time set, day,date, alarm,-Country timings-analog-digital-dust and mud resistant-Stopwatch-Water Resistant (upto 10 bar)-camouflage strap-Heavy Quality⭐**Price -2199/-+plus ship*⭐**With Orginal Tin box 📦 *",1,1,1,1,1,1
124,"*✅COD AVAILABLE✅*✅ *Diesel Upgraded* ✅🌟 New Diesel Digital with Analog Updated & Ready to ship today 🌟# Diesel# For Men# 7A# Digital + Analog# Feature-Working 24 hour analog country timing, digital time, day, date, alarm, stop watch, full black stainless steel chain with battery operated quartz machinery✨ New model with price updated & Free Diesel brand box ✨Available @ Rs 1800",1,1,1,1,1,1
125,COD AVAILABLE😍Handmade Pure Leather Superglamrous Article For MenQuality : Pure Leather Upper And Hard Sheet SoleSize:41 To 45Prices:1599 Free Ship,1,1,1,1,1,1
126,*✅COD AVAILABLE✅**Quality items*Brand *HOLLISTER*Item *print SHIRT*Fabric *100% Cotton shirts*Colour *3*Size *M38 L40 XL42*PRICE-700Rs.SHIPPING FREE*QUALITY MATTERS*,1,1,1,1,1,1
127,*✅COD AVAILABLE✅**PREMIUM WINTER ITEM*BRAND *ADIDAS*ITEM *ROUND NECK SWT SHIRT*FABRIC *WOOLEN 3 needle heavy gsm*COLOUR *BLACK CHERRY MOUSE*SIZE *M38 L40 XL42 XXL44*PRICE *1399Rs*SHIPPING FREE*QUALITY ITEM*🛍🛍🛍🛍🛍🛍🛍🛍🛍,1,1,1,1,1,1
128,"*✅COD AVAILABLE✅*🌟 Tag Heuer Grand Carrera CR7 BLACK Available & Ready to ship today 🌟# Tag Heuer# For Men# 7A# Grand Carrera CR7# Feature-Working chronograph, black stainless steel rust free chain, micro second movement, gorgeous skeleton machine looks & High end ETA stop watch machinery✨ New model with price updated & Tag Heuer brand name box ✨Available @ Rs 3200✅ Please Note - *Delivered product will be same as shown in broadcast picture. NO CHANGES SEEN*  ✅",1,1,1,1,1,1
129,Gucci / Givenchy SlippersHigh Quality ❤For MenSizes:41 to 45Price:899Rs.Shipping Free,1,1,1,1,1,1
130,"*✅COD AVAILABLE✅*🌟 New Black Casio model updated & Ready to ship today 🌟# Casio# For Men# Original Model# EF 554D New Black# Feature-Working chronograph, stainless steel black metal chain, black dial with *Original Japanese Machinery*✨ New model with Price Updated & Free Casio Original Box & booklet manual ✨Available @ Rs 2599✅ *Note- Product delivered will be as same as shown in above sent pictures & video, no changes noticed*. ✅",1,1,1,1,1,1
131,*✅COD AVAILABLE✅**PREMIUM RANGE**QUALITY ITEMS*Brand *adidas*Item *zipper hoodie*Fabric *3 thread*Colour *3*Size *L40 XL42 XXL44*PRICE *1399Rs.*SHIPPING FREE*LIMMITED STOCK*,1,1,1,1,1,1
132,"*✅COD AVAILABLE✅*🌟 MontBlanc Tan Basics Available & Ready to ship today 🌟# Mont Blanc# For Men# 7A# Features-Working chronograph,awesome tan colour smart fit suede leather strap, tinted blue sapphire glass & high quality stop watch battery operated movement✨ New price Updated & Free Montblanc Hard Case Premium Leather brand box ✨Available @ Rs 1700",1,1,1,1,1,1
133,*✅COD AVAILABLE✅**Adidas Jackets* ₹1499/- only            🎁 * Slim Fit Jackets* 🎁         😍 *PREMIUM  QUALITY* 😍              👔 *( Size M L  XL )* 👔             😍 *{Shipping Free }* 😍   🎈🎈🎈🎈🎈🎈🎈🎈🎈🎈🎈🎈🎈,1,1,1,1,1,1
134,*Tommy Hilfiger Fluffy Jackets*Awsome qualityEmbroidery On ArmSizes-L XL XXL*rs 1600/- Free ship only*,1,1,1,1,1,1
135,*✅COD AVAILABLE✅**CHECK BLAZER RANGE**PERFECT QUALITY**FIT SLIM**CASUAL AND FORMAL LOOK**PERFECT SIZE**SIZE M36 L38 XL42**PRICE-2000Rs.**SHIPPING FREE**WEIGHT 1.5KG**ALL INDIA DILIVERY AVAILABILE*,1,1,1,1,1,1
136,*WInter Special*_Something different with different style_*SURPLUS FLUFFY JACKET IN STOCK*BRAND:- *TOMMY HILFIGER*sizes:-L xl xxlPrice:- 1650/- wid shipping only 🔥with hot nitting inside*FULL STOCK*,1,1,1,1,1,1
137,*✅COD AVAILABLE✅**Nike Track suits* ₹1799/- only                🎁 *Outerwears* 🎁             😍 *HIGH QUALITY* 😍            👔 *( Size  L XL XXL  )* 👔             😍 *{Shipping Free }* 😍   🎈🎈🎈🎈🎈🎈🎈🎈🎈🎈🎈🎈🎈,1,1,1,1,1,1
138,COD AVAILABLE 😍*QUALITY AND PREMIUM RANGE*Brand *ZARAMAN*ITEM *ROUND NECK PULLOVER*FABRIC *COTTON BASE*COLOUR*BOTLE GRERN**BLACK**BROWN*SIZE *L38 XL40 XXL42*PRICE *950Rs.*SHIPPING FREE*BCZ QUALITY MATERS FOR U*🛍🛍🛍🛍🛍🛍🛍🛍,1,1,1,1,1,1
139,"*✅COD AVAILABLE✅*🌟 New Model, Fossil Originals Available & Ready to ship today 🌟# Fossil# For Men# Original Model# Features-Working chronograph & black soft and smart fitting leather strap, black dial looks with Battery Operated stop watch machinery✨ New price updated & *Free Fossil Original Box, booklet manual & carry bag* ✨Available @ Rs 2099/- Free ShipNote- The strap colour will be same as shown in the picture, no changes seen.🤝🏻 *With 6 months seller's warranty for Machinery* 🤝🏻",1,1,1,1,1,1
140,*GRAB SOON 😍**Tommy Hilfiger Fluffy Jackets*Awsome qualityEmbroidery On Armsizes  L XL XXL*rs 1650/- Free ship only*,1,1,1,1,1,1
141,*KEEP FOLLOWING INSTA PAGE ☝🏻**Thanks For Being One Of My Customer 😊*,1,1,1,1,1,1
142,Under ArmourReversible JacketDisplay At StoresSuperb 4 ShadesFabric ExportSize Available-M L XLPrice-1800Rs.Shipping Free,1,1,1,1,1,1
143,"*✅COD AVAILABLE✅*🌟 Luminor Panerai exclusive Available & Ready to ship today 🌟# OFFICINE Luminor Panerai# For Men# 7A# Panerai Classics# Dial Size- 43mm# Features-Exclusive Panerai designed, black matte finish dial with inside transparent look machinery , smart fit brown coloured leather strap & High End cell operated Quartz machinery✨ New model & Price updated with Free Regular Box ✨Available @ Rs 1699",1,1,1,1,1,1
144,COD AVAILABLE 😍Best Ever Sale Guys ❣ Christmas Sale ❤ All 7A Quality G ShockPrice-1300Rs. EachShipping FreeWith OG Tin Box 🥫,1,1,1,1,1,1
145,*✅COD AVAILABLE✅**Mens Track Suit**Brand : PUMA (Ferrarri)***Current Store Article**Fabric : 💯% Imported Scuba Lycra 4 way & with both side closed Pkt. Zipper*Size : M-L-Xl-XXL*Price-1499Rs.Shipping FreeQuality👌👌👌As per oroginal,1,1,1,1,1,1
146,"✅ COD AVAILABLE ✅❣ *Collaboration of Shelf Life & G-Shock, made a tough looking wrist watch.* ❣🌟 G-Shock ShelfLife Steel, Digital Model Available & Ready to ship today 🌟# Casio G-Shock# Unisex# 7A# Gshock ShelfLife# Case Size - 42mm# Features- Automatic time set, day, date, alarm, digital, dust resistant , *Special Light Feature* and water resistant and many more including G-Shock original tin box✨ New model with Price updated & Free G-Shock Original tin box ✨Available @ Rs 1499/- Free Ship*Please Note - Working light video sent above. Check for more clarity* 😍",1,1,1,1,1,1
147,Brand-SupremeProduct-SweatsButton StyleStore ArticleSuperb ShadesFabric 3 ThreadSame Like Orignal QualitySize-M L XL XXLPrice-1499Rs.Shipping Free,1,1,1,1,1,1
148,COD AVAILABLE 😍All New Slipper Collection 😍Quality-7A ProductFor MEN’sSize Available-6 To 10 No.Price-650Rs.Shipping Free,1,1,1,1,1,1
149,COD AVAILABLE 😍Gucci Piping JeanHigh QualityOG PicsSize-30 32 34 36Looking DashingPrice-1299Rs.Shipping Free,1,1,1,1,1,1
150,COD AVAILABLE 😍PUMASUPER PREMIUM QUALITY.NEW ARRIVEDPUMA BMW ZIPPER JACKETBRAND:-PumaPRICE:-1550Rs.SHIPPING FREEFULL SLEEVE.FABRIC:- IMPORTED WOOVEN FABRIC.SIZES:-M L XL XXLCHART:-38 40 42 44FIT :- SLIMCOLOURS : 4PACKINGORIGINAL WASH CARE..👌👌,1,1,1,1,1,1
151,COD AVAILABLE 😍Brand-AdidasModel-350 Sneaker 😍Quality-Pure LeatherSize-41-45 EuroPrice-2500Rs.Shipping FreeWith Adidas Box,1,1,1,1,1,1
152,"COD AVAILABLE 😍Brand-CartierFor MenQuality-7A ProductFeature-Working Chronograph, display with Automatic machinery, new rose gold dial, back open & working  pendulum charge machineryPrice-1950Rs.Shipping FreeWith Brand Box",1,1,1,1,1,1
153,*Magic Personalized Photo Mug*❤ Send Image and caption for print on mug❤ Black colored mug turns magically to show your images when hot liquid is poured inside❤ 2nd day dispatch❤  100% damage replacement but we need parcel opening video form starting to end clear video❤ Price-650Rs.Shipping Free,1,1,1,1,1,1
154,"COD AVAILABLE 😍Brand-Tag HeuerFor MenQuality-7A ProductDigital & AnalogDial Size - 45mmFeature-Working Analog with digital time, showing dual Clock, day, date, Night Light, Stop Watch, alarm with suede Leather brown smart fit strap & Battery Operated Quartz machineryPrice-1399Rs.Shipping FreeWith Tag Huere Brand Box",1,1,1,1,1,1
155,*✅COD AVAILABLE✅**M2 SMART FITNESS BAND*Compatible With Bluetooth or Heart Rate SensorCompatible to any device (Android or IOS)Feature:Led Time DisplayCounts Your StepsBluetooth Sync RemindersSms NotificationsShows CaloriesDisplay the Current PowerCounts the heartbeatAlarm ReminderBattery 70Mah*Price Rs:699/-* freeshipping,1,1,1,1,1,1
156,"*✅COD AVAILABLE✅*✅ *Omega - The true masterpiece of horological excellence made of all Steel Bracelet type band.* ✅🌟 Omega Exclusive Unisex Ladymatic New model updated & Ready to ship today 🌟# Omega# Unisex Model# 7A Premium# Dial Size - 41mm# Feature-Working 24 hour country timing, date Indicator, 3 hand white dial, bracelet type stainless steel band & Powerful Battery operated machinery✨ New model with price updated & Omega Brand box ✨Available @ Rs 1999Shipping Free",1,1,1,1,1,1
157,"COD AVAILABLE 😍NIKE AIRFORCE LONG7A BOX PACKSIZE-40,41,42,43,44SINGLE COLOURPRICE-1699Rs.SHIPPING FREE",1,1,1,1,1,1
158,COD AVAILABLE 😍SUPER PREMIUM QUALITYSOFT FABRICSTYLE 2018-19Brand-GANTITEM-PULLOVERFABIRC-PREMIUM ULTRA SOFTCOLOUR 3SIZE-M38 L40 XL42PRICE-999Rs.SHIPPING FREE,1,1,1,1,1,1
159,"COD AVAILABLE 😍Brand-CasioFor Men’sOriginal Model-EFR 556SGFeature-Working chronograph, 30 min on: left, 1 min stop watch to bottom with 24 hour time on top displayed & stainless steel golden chain with clear look black gold dial With Powerful Original Battery Operated Quartz MachineryPrice-1999Rs.Shipping FreeWith OG Casio BoxNow with 6 months seller's warranty for Machinery",1,1,1,1,1,1
160,"WEBSITE_URL phone now according to price , RAM , Storage , Camera and Look !*Killer 🔋 Battery.😀**Big Bonus ! Grab one if ur mob.is old now.*",1,1,1,1,1,1
161,"*VITAMIN F* (I loved this and want to share it with you.)Why do I have a *variety of friends* who are all so different in character ? How can I get along with them all?I think that each one helps to bring out a ""different"" part of me. * With one of them I am polite.* I joke with another friend.* I sit down and talk about serious matters with one.* With another I laugh a lot.* I listen to one friend's problems.* Then I listen to another one's advice for me.My friends are all like pieces of a jigsaw puzzle.When completed they form a treasure Box !!!We all pray for each other.Even Doctors tell us that friends are good for our health.Dr. Oz calls them *Vitamin F* (for Friends) and counts the benefits of friends as essential to our well being.*Research shows that people in strong social circles have less risk of depression and terminal strokes.*If you enjoy *Vitamin F* constantly,you can be up to 30 years *younger than your real age.**The warmth of friendship stops* stress and even in your most intense moments it decreases the chance of a cardiac arrest or stroke by 50%.*I'm so happy that I have such a huge stock of*Vitamin F.**Request: send to all, so as to gain more stock of Vitamin F*🌹🙏🏻🌹🙏🌹🙏🌹🙏🌹",1,1,1,1,1,1
162,"PUPIL: ""Would you punish me for something I didn`t do?""😀TEACHER:"" Of course not.""😀PUPIL: ""Good, because I haven`t done my homework."" ",1,1,1,1,1,1
163,A teacher asked a student to write 55.Student asked: How?Teacher: Write 5 and beside it another 5!The student wrote 5 and stopped.teacher: What are you waiting for?student: I don't know which side to write the other 5! 😀😀,1,1,1,1,1,1
164,"When I want to teach the coulors, I just ask my students to pretend the phone is ringing and they will answer:Phone rings: ""Green, green!""They answer: ""Yellow?""They ask: ""White?""They hang up: ""Pink!"" While teaching this use your hands pretending you are holding the phone.😀😀",1,1,1,1,1,1
165,"Little Johnny: Teacher, can I go to the bathroom?Teacher: Little Johnny, MAY I go to the bathroom?Little Johnny: But I asked first! 😀😀",1,1,1,1,1,1
166,"Two goldfish in a bowl talking:Goldfish 1: Do you believe in God?Goldfish 2: Of course, I do! Who do you think changes the water?",1,1,1,1,1,1
167,added Tejaswi Srm W and Vijaya,0,1,1,1,0,1
168,"Army Officer  to Sarpanch: What the hell is going on…? You said your village population is 500…We have rescued 1000 people from flood by Helicopter so far…   There are more to be rescued….  How…????🤔🤔🤔Sarpanch: Sir.. they keep swimming back here, again and again, for the free Helicopter ride...Even I have jumped twice😝😝😁😁😂😂🤣🤣",1,1,1,1,1,1
